color_intensity,texture_smoothness,moisture_level,leaf_quality,label,temperature,humidity,cocoon_yield
0.9677500039018112,0.684939707560704,0.7981224232100264,Excellent,0,27.43466445531535,52.81702147368255,98.18221587269285
0.9404050731543139,0.3829142444027702,0.5068215801218509,Moderate,1,29.746113067913445,70.17806354675379,85.85560511180742
0.559111090178811,0.7373605475246854,0.9766421904816731,Moderate,1,28.96012374797054,63.312506579137136,77.29275208612863
0.3108196315702072,0.6945025923663166,0.4891976366518678,Poor,2,26.869197891185948,76.04426763132517,64.93579456246968
0.9498229938114078,0.48653017442627244,0.6487744742362143,Moderate,1,31.150409904486107,55.314493683421574,79.3011353007945
0.5997289038221201,0.2908460737597032,0.4512098008471863,Poor,2,30.581982151248496,70.77877856678494,58.05668740596331
0.9766583733305687,0.7372585564742398,0.9981245511075684,Excellent,0,29.609162842608978,75.1434586894433,96.82224240403451
0.9745339839624769,0.6162461607230347,0.7013170061987455,Excellent,0,30.954072103659694,78.3384265842207,101.79354749623565
0.8971066188271519,0.8178547133885115,0.7572310103920263,Excellent,0,31.071059406718618,70.49744084868938,93.93505552366857
0.50611422444871,0.6161308008895947,0.4402458864330565,Poor,2,29.958540837005245,64.91524292025282,62.35687948007386
0.5695684100213476,0.881745200254832,0.8499762822395067,Moderate,1,30.859093298545705,68.53541720603641,79.42955551210682
0.8957956700617997,0.6415254710195885,0.5259433558573514,Moderate,1,29.882300231684987,76.06714953436155,79.39348753746874
0.5218454036093944,0.648750377228309,0.9388325736644283,Moderate,1,29.760985402322103,67.11829239916489,79.95518035466735
0.4186449226802647,0.9013228821266761,0.5230837842892043,Moderate,1,29.33027964750629,50.911611790905106,84.27592008352842
0.6897608837208451,0.5227862929699176,0.5144126323981999,Moderate,1,30.269016476903488,77.92846086520933,87.46655505342001
0.9553083419125465,0.3072121827605126,0.42192980070885694,Moderate,1,26.110235737051514,70.68580253094683,89.67780908087394
0.7872208576724811,0.2230261410506712,0.6832401670659995,Moderate,1,31.1660953143925,70.29540157331739,82.35457309673086
0.6990428190625555,0.8041098045388952,0.7389046799575698,Moderate,1,31.102904694216626,56.47025457193151,75.83996055405304
0.368023545639538,0.6962476410827718,0.43942518365701144,Poor,2,25.204730981241916,69.76656410697971,65.83054222051192
0.7305050586894188,0.7632638144793789,0.8653165700170063,Excellent,0,30.780717253953338,61.81593216962476,95.51660115254789
0.9930376950729842,0.3703713292071286,0.6719733008488166,Moderate,1,25.902089072314116,69.53698931124477,88.39992415348806
0.3980588106655668,0.3090971804694158,0.714634161596548,Poor,2,27.345831979813994,53.19779090923972,56.94746799978339
0.6628307566546157,0.21163573253430557,0.664457648162937,Poor,2,30.204557794041254,69.73535913809108,62.72720430081537
0.9141611503495688,0.4804700470452776,0.6404578365251956,Moderate,1,26.125319272338157,79.98241177311999,83.43430936539477
0.818538032427943,0.6719341494837066,0.7357841987849307,Moderate,1,30.725769168833438,51.44636116581668,77.17314691764722
0.7879110186966876,0.5137952360797859,0.4931441475584275,Moderate,1,30.824939245704194,79.31522552663952,86.8241462563538
0.7917388587909764,0.5499799376189833,0.5091568782971627,Moderate,1,28.552274136325853,62.20723882168612,81.92549198986197
0.5516438058538287,0.9233269555949988,0.9170713726081103,Excellent,0,25.044701102017836,76.12260351011777,100.46105300247234
0.5055142909851453,0.4786043736186403,0.9676692772801796,Moderate,1,27.00926693222439,73.4715645217482,84.1344422239378
0.8665528088349594,0.6111915913278487,0.6239855897678518,Moderate,1,29.318488428630197,67.01048782960004,82.33732103566477
0.8670793762754265,0.8269224101929145,0.5624468038861323,Excellent,0,31.868303246191964,72.1534762775398,100.34670907078254
0.9069506230060724,0.5172342258570162,0.7863997259434095,Excellent,0,29.42269468911668,76.35546683904043,103.4805929126521
0.93926838678953,0.6976693601822987,0.6452405026588579,Excellent,0,26.81862506744912,62.12420964953099,102.56887626122092
0.6579396792026564,0.8898909669973962,0.41523181339620696,Moderate,1,29.43803992169728,59.81099484689716,84.11221287108374
0.6510614062810397,0.9596164989261138,0.49369155841971424,Moderate,1,28.779897658010988,70.02780156690754,81.76968044185614
0.8588066252767426,0.3176587847432304,0.8295833373084385,Moderate,1,30.458917766058004,74.23537825823776,85.49896382948398
0.7549747515444356,0.9412701001291957,0.7953543651460908,Excellent,0,25.74886447178871,72.86855404329847,100.07530981331925
0.7913768140803923,0.5936930344636306,0.4162575955020901,Moderate,1,30.327195317514196,73.93440946575903,81.16999045485521
0.8570548686052706,0.4065955106391667,0.5331832971597696,Moderate,1,28.78886605073277,63.06749944438799,85.62778265777044
0.9230037392722963,0.5673086049906091,0.5386448779528429,Moderate,1,31.74094402701296,74.53502648525065,78.4207967731669
0.536596609796075,0.9840260602283817,0.803135646159237,Excellent,0,27.393105162270803,53.60627166111826,100.04232167244248
0.5629080668479608,0.5940944751942957,0.41182632265261854,Poor,2,29.428353251937637,66.33467293882549,62.16753260804362
0.3657873578886083,0.4630012882300066,0.46246514919074433,Poor,2,31.524196738570122,50.172759814943646,59.64446836178647
0.7047960986973217,0.7067206834533806,0.8799496512239136,Excellent,0,25.717568095934755,59.73757489700811,99.68227015349207
0.32515959165771946,0.39211649502255447,0.5071267972326002,Poor,2,31.560599410655158,60.99384604614194,64.36964691096618
0.6259186126927221,0.2606906624869312,0.7916476647111248,Moderate,1,29.815200056105695,61.88518074827766,82.83613294327478
0.6798512442953035,0.3031037775285194,0.5429096686280359,Poor,2,25.474859413736205,70.86401620069586,66.5747093808717
0.500578876489799,0.302436671166218,0.4596648356556071,Poor,2,27.106744968627716,61.65674303811037,58.444496528915124
0.7135832823983075,0.3215221548098355,0.5459033145996725,Poor,2,29.957204620516972,63.46080867867592,61.89763964492874
0.3213501749573346,0.31106173811952814,0.8333601591133954,Poor,2,25.4714542102814,57.12632392622982,59.19122768827568
0.3261437321244501,0.7126997958425718,0.9134178808637714,Moderate,1,29.075193221233913,61.1975537488802,84.07625182637395
0.8758203924617607,0.34550406751931584,0.8981319187401949,Moderate,1,27.421181398670697,56.81808881789455,81.77524627237032
0.552133448987884,0.4765338266590906,0.6383101177710729,Moderate,1,29.34640862437234,52.19587771305331,81.56824902250801
0.38894235885631934,0.9174307279248095,0.8008510819423877,Moderate,1,25.32019423668759,68.10345780144134,80.37732344796831
0.6655702820383631,0.5791693122102979,0.5229905772494926,Moderate,1,31.100757643066636,70.04638395665049,78.30681813025481
0.8389954871690275,0.7340461908168219,0.575888638156608,Moderate,1,31.814422784241778,68.58471038028844,83.97296456456363
0.4510747192477902,0.3378558969613039,0.9378014911126719,Moderate,1,31.78214498699984,63.90482131401717,76.61073512929025
0.7360233330733001,0.35383121504693665,0.40780115410644163,Poor,2,30.24756282220047,61.3935734053769,56.867500547627735
0.3597432254956376,0.2326948930131831,0.45130511851268085,Poor,2,25.910603680914424,75.90000948715476,61.34578480932262
